nom, code_postal, latitude, longitude, variable_linguistique
Dagny,77320,48.7137379393,3.16528278931,-1
Dammarie-les-Lys,77190,48.5138338655,2.62854374259,0
Dammartin-en-Goële,77230,49.0541690491,2.67926104225,0
Dammartin-sur-Tigeaux,77163,48.8083782663,2.90339672322,0
Dampmart,77400,48.8943626322,2.74598280906,1
Darvault,77140,48.277038883,2.72843016047,0
Dhuisy,77440,49.0357759838,3.16433496105,-1
Diant,77940,48.2914084366,3.00508294667,0
Donnemarie-Dontilly,77520,48.4778429138,3.11825735705,-1
Dormelles,77130,48.3134232598,2.88922235899,1
Doue,77510,48.8741885092,3.16866538341,0
Douy-la-Ramée,77139,49.0618013972,2.88351463449,0
Échouboulains,77830,48.4637199643,2.9295993076,0
Écrennes,77820,48.4956746939,2.8755286018,0
Égligny,77126,48.4397062203,3.12418051446,-1
Égreville,77620,48.1821285238,2.88437118271,-1
Émerainville,77184,48.8197762376,2.60897006725,-1
Émerainville,77184,48.8197762376,2.60897006725,-1
Esbly,77450,48.9005636441,2.81238845063,-1
Esmans,77940,48.3429519807,2.96915653301,1
Étrépilly,77139,49.0420868725,2.93051906568,-1
Everly,77157,48.4602932041,3.2638422634,-1
Évry-Grégy-sur-Yerre,77166,48.6536042911,2.63969411828,0
Évry-Grégy-sur-Yerre,77166,48.6536042911,2.63969411828,0
Faremoutiers,77515,48.7783722685,3.00021735955,-1
Favières,77220,48.7803198731,2.76799621912,0
Faÿ-lès-Nemours,77167,48.2276874711,2.66412171118,0
Féricy,77133,48.4651858687,2.80348330714,-1
Férolles-Attilly,77150,48.7335952478,2.63893813128,-1
Ferrières-en-Brie,77164,48.8200397561,2.70761245584,-1
Ferté-Gaucher,77320,48.7881786696,3.30423031275,0
Ferté-sous-Jouarre,77260,48.9540164057,3.12762174384,0
Flagy,77940,48.3095715742,2.91700896132,-1
Fleury-en-Bière,77930,48.4452091427,2.54053694793,1
Fontainebleau,77300,48.4066856508,2.68031396389,0
Fontaine-Fourches,77480,48.4120304455,3.39431258442,0
Fontaine-le-Port,77590,48.4842448988,2.76706354211,0
Fontains,77370,48.521763357,3.00687060558,0
Fontenailles,77370,48.5324483364,2.92730889492,1
Fontenay-Trésigny,77610,48.697973344,2.86231363712,-1
Forfry,77165,49.0535919932,2.84961058916,-1
Forges,77130,48.4219059797,2.94877394582,0
Fouju,77390,48.5874212672,2.76525600537,0
Fresnes-sur-Marne,77410,48.9418117332,2.73978982468,0
Frétoy,77320,48.7063577233,3.20260750472,-1
Fromont,77760,48.2535112843,2.50835017332,1
Fublaines,77470,48.939144787,2.94066585893,0
Garentreville,77890,48.2339884396,2.55980121131,-1
Gastins,77370,48.6267877328,3.02021144057,0
Genevraye,77690,48.3150277838,2.75296542795,-1
Germigny-l'Évêque,77910,48.9859507813,2.95833193991,0
Germigny-sous-Coulombs,77840,49.0643954929,3.16141463916,0
Gesvres-le-Chapitre,77165,49.0358954042,2.84316991013,0
Giremoutiers,77120,48.853040564,3.03326151777,-1
Gironville,77890,48.1626911918,2.53341548743,-1
Gouaix,77114,48.4760442904,3.2968135463,-1
Gouvernes,77400,48.8584691866,2.69464360484,0
Grande-Paroisse,77130,48.3917544483,2.89831742058,0
Grandpuits-Bailly-Carrois,77720,48.5823205697,2.97582475865,0
Grandpuits-Bailly-Carrois,77720,48.5823205697,2.97582475865,0
Gravon,77118,48.3882980468,3.12492603624,0
Gressy,77410,48.9650099729,2.66440376724,-1
Gretz-Armainvilliers,77220,48.7495328893,2.72623578521,-1
Grez-sur-Loing,77880,48.3071221634,2.67742341915,-1
Grisy-Suisnes,77166,48.6844503585,2.67647246485,0
Grisy-Suisnes,77166,48.6844503585,2.67647246485,0
Grisy-sur-Seine,77480,48.4392463445,3.31754499195,0
Guérard,77580,48.8187519127,2.95160900564,-1
Guercheville,77760,48.2597174707,2.55771818167,-1
Guermantes,77600,48.8514207654,2.71246565476,0
Guignes,77390,48.6358224167,2.80042109731,0
Gurcy-le-Châtel,77520,48.4844716006,3.0809062943,0
Gurcy-le-Châtel,77520,48.4844716006,3.0809062943,0
Hautefeuille,77515,48.7665435966,2.96358737497,0
Haute-Maison,77580,48.8841264989,3.00569184171,0
Héricy,77850,48.4418336444,2.7894248816,-1
Hermé,77114,48.4860963164,3.34599463077,-1
Hondevilliers,77510,48.9036037972,3.31190232857,-1
Houssaye-en-Brie,77610,48.756188625,2.86795216078,-1
Ichy,77890,48.2062867777,2.54177134265,-1
Isles-les-Meldeuses,77440,48.9977413131,3.01254542771,0
Isles-lès-Villenoy,77450,48.9170644276,2.83057358355,-1
Iverny,77165,48.9962439672,2.79088918596,-1
Jablines,77450,48.9144697442,2.7566018167,0
Jaignes,77440,48.9870552422,3.07455824871,0
Jaulnes,77480,48.4144765757,3.27634735642,0
Jossigny,77600,48.8311007596,2.76323402723,-1
Jouarre,77640,48.9025410128,3.11280532504,0
Jouy-le-Châtel,77970,48.6642848062,3.13507230422,0
Jouy-sur-Morin,77320,48.7955034518,3.27252320756,0
Juilly,77230,49.0216143315,2.70583283653,-1
Jutigny,77650,48.4940082553,3.22666999554,-1
Lagny-sur-Marne,77400,48.8730701858,2.70978081313,0
Larchant,77760,48.2829275322,2.59886669587,0
Laval-en-Brie,77148,48.4552750724,2.97557988604,-1
Léchelle,77171,48.5720242437,3.38931768623,0
Lescherolles,77320,48.7608681529,3.35044757724,1
Lesches,77450,48.9152646344,2.79280740269,0
Lésigny,77150,48.7497182303,2.61583775274,-1
Leudon-en-Brie,77320,48.7304236391,3.2680908114,-1
Lieusaint,77127,48.6259910244,2.54994732668,0
Limoges-Fourches,77550,48.6265916189,2.66952295413,0
Lissy,77550,48.6181092789,2.70150853218,-1
Liverdy-en-Brie,77220,48.6956850464,2.78032213187,-1
Livry-sur-Seine,77000,48.5051016281,2.68647821336,0
Lizines,77650,48.5280718067,3.16532874131,0
Lizy-sur-Ourcq,77440,49.0352062852,3.01893213028,0
Lognes,77185,48.8332806021,2.63346363172,0
Longperrier,77230,49.0509695359,2.65542471026,0
Longueville,77650,48.5144915649,3.23853264046,-1
Lorrez-le-Bocage-Préaux,77710,48.2397310097,2.89648812918,0
Lorrez-le-Bocage-Préaux,77710,48.2397310097,2.89648812918,0
Louan-Villegruis-Fontaine,77560,48.6145636708,3.48915109409,0
Louan-Villegruis-Fontaine,77560,48.6145636708,3.48915109409,0
Louan-Villegruis-Fontaine,77560,48.6145636708,3.48915109409,0
Luisetaines,77520,48.4610681499,3.18563257802,0
Lumigny-Nesles-Ormeaux,77540,48.719582466,2.95371291045,0
Lumigny-Nesles-Ormeaux,77540,48.719582466,2.95371291045,0
Lumigny-Nesles-Ormeaux,77540,48.719582466,2.95371291045,0
Luzancy,77138,48.9776259019,3.18079774595,-1
Machault,77133,48.445996968,2.84112295871,0
Madeleine-sur-Loing,77570,48.2051069149,2.70184813969,-1
Magny-le-Hongre,77700,48.866827281,2.81442274783,0
Maincy,77950,48.554015687,2.70614781441,-1
Maisoncelles-en-Brie,77580,48.858937632,2.99380875199,-1
Maisoncelles-en-Gâtinais,77570,48.1827929678,2.6212297089,0
Maison-Rouge,77370,48.5549428355,3.15134604553,0
Marchémoret,77230,49.0528552524,2.75169281381,0
Marcilly,77139,49.0370437307,2.88048254724,-1
Marêts,77560,48.6725110307,3.31659971579,0
Mareuil-lès-Meaux,77100,48.9236226268,2.86975697306,0
Marles-en-Brie,77610,48.7249445304,2.88847597866,-1
Marolles-en-Brie,77120,48.7741847386,3.16145494015,-1
Marolles-sur-Seine,77130,48.3838863955,3.03202165862,0
Mary-sur-Marne,77440,49.0154576269,3.0331378952,0
Mauperthuis,77120,48.7700152942,3.03854436652,0
Mauregard,77990,49.0288930356,2.57185471414,-1
May-en-Multien,77145,49.0699868201,3.02518523427,0
Meaux,77100,48.9570625667,2.90003097245,0
Mée-sur-Seine,77350,48.5394588477,2.62902482677,0
Meigneux,77520,48.5137853479,3.09690502787,1
Meilleray,77320,48.7981344824,3.41720461603,-1
Melun,77000,48.5444723553,2.65795821917,0
Melz-sur-Seine,77171,48.5040892203,3.39694181186,0
Méry-sur-Marne,77730,48.9758033075,3.20315053013,0
Mesnil-Amelot,77990,49.0161420137,2.59606893654,0
Messy,77410,48.9671202326,2.70115983516,-1
Misy-sur-Yonne,77130,48.3656144275,3.0952436577,0
Mitry-Mory,77290,48.9779450158,2.61244465751,-1
Moisenay,77950,48.5645621495,2.74111082771,-1
Moissy-Cramayel,77550,48.6285851533,2.5960231045,0
Mondreville,77570,48.1510497294,2.5976435537,-1
Mons-en-Montois,77520,48.4912312558,3.13957041829,0
Montceaux-lès-Meaux,77470,48.9434088877,2.99444163212,0
Montceaux-lès-Provins,77151,48.6965479073,3.444463614,0
Montcourt-Fromonville,77140,48.2991784842,2.71237772012,-1
Montdauphin,77320,48.8526076022,3.41948549224,0
Montenils,77320,48.835294187,3.47842344404,0
Montereau-Fault-Yonne,77130,48.3898830911,2.96155479657,0
Montereau-sur-le-Jard,77950,48.5963121616,2.67243506612,-1
Montévrain,77144,48.8682918937,2.74959681841,-1
Montgé-en-Goële,77230,49.0293871876,2.74391030915,0
Monthyon,77122,49.0101085628,2.83291898468,0
Montigny-le-Guesdier,77480,48.3812410409,3.24951033168,0
Montigny-Lencoup,77520,48.4543482078,3.05281640962,0
Montigny-sur-Loing,77690,48.3413324688,2.75094860085,-1
Montmachoux,77940,48.3199642252,2.99238308461,0
Montolivet,77320,48.8279632534,3.43159250475,0
Montry,77450,48.8859315574,2.82319777839,-1
Moret-Loing-et-Orvanne,77250,48.365092921,2.81172585849,0
Moret-Loing-et-Orvanne,77250,48.365092921,2.81172585849,0
Moret-Loing-et-Orvanne,77250,48.365092921,2.81172585849,0
Moret-Loing-et-Orvanne,77250,48.365092921,2.81172585849,0
Mormant,77720,48.5977701825,2.88204553613,0
Mortcerf,77163,48.7828938577,2.90546822956,0
Mortery,77160,48.5914990543,3.24833157158,-1
Mouroux,77120,48.8270896205,3.0508921508,0
Mousseaux-lès-Bray,77480,48.3959388077,3.22954318005,-1
Moussy-le-Neuf,77230,49.0702568046,2.60754182712,0
Moussy-le-Vieux,77230,49.047876566,2.62361968974,1
Mouy-sur-Seine,77480,48.4321477503,3.24604389645,0
Nandy,77176,48.5821287279,2.54782852721,-1
Nangis,77370,48.554637282,3.00883892893,0
Nanteau-sur-Essonne,77760,48.3201309037,2.42677043892,0
Nanteau-sur-Lunain,77710,48.2542947605,2.81304078481,-1
Nanteuil-lès-Meaux,77100,48.9285877665,2.8991405174,0
Nanteuil-sur-Marne,77730,48.9805109737,3.22232839885,0
Nantouillet,77230,49.0009752296,2.70169532567,0
Nemours,77140,48.2596067909,2.71107993087,0
Chauconin-Neufmontiers,77124,48.9719332783,2.83158634864,-1
Chauconin-Neufmontiers,77124,48.9719332783,2.83158634864,-1
Chauconin-Neufmontiers,77124,48.9719332783,2.83158634864,-1
Neufmoutiers-en-Brie,77610,48.7742365844,2.82602108151,-1
Noisiel,77186,48.8460926469,2.61997100426,0
Noisy-Rudignon,77940,48.3364793453,2.93408964722,0
Noisy-sur-École,77123,48.3776889866,2.50874542385,0
Nonville,77140,48.28866643,2.7739294965,-1
Noyen-sur-Seine,77114,48.4518691045,3.34226623535,0
Obsonville,77890,48.2165551692,2.56864950435,-1
Ocquerre,77440,49.0335795596,3.06016213237,0
Oissery,77178,49.0705440359,2.8176701421,-1
Orly-sur-Morin,77750,48.9011406989,3.22658496593,0
Ormes-sur-Voulzie,77134,48.4595788684,3.22503214094,-1
Ormesson,77167,48.243630146,2.65160228061,0
Othis,77280,49.082725931,2.65422672381,0
Ozoir-la-Ferrière,77330,48.7635612396,2.67962508199,0
Ozouer-le-Voulgis,77390,48.6647166241,2.77681122892,0
Paley,77710,48.2409902344,2.85393444453,-1
Pamfou,77830,48.4686137503,2.86415645196,0
Paroy,77520,48.4812861292,3.20164565449,-1
Passy-sur-Seine,77480,48.4286806122,3.34584614582,0
Pécy,77970,48.6467079831,3.07507507912,-1
Penchard,77124,48.9907877063,2.85773717283,-1
Perthes,77930,48.479730606,2.55038052003,0
Pézarches,77131,48.7441065539,2.99013605672,-1
Pierre-Levée,77580,48.8973865093,3.03672367575,0
Pin,77181,48.9144329004,2.62838554691,0
Plessis-aux-Bois,77165,49.0037760261,2.76764045922,0
Plessis-Feu-Aussoux,77540,48.7130840275,3.03898703443,0
Plessis-l'Évêque,77165,49.0072248611,2.79558517777,0
Plessis-Placy,77440,49.0533468836,2.98533936874,-1
Poigny,77160,48.5449283297,3.27716740959,-1
Poincy,77470,48.9734167231,2.92373383139,-1
Poligny,77167,48.2336785458,2.7563432153,-1
Pommeuse,77515,48.8178723511,3.00613268677,0
Pomponne,77400,48.8867221487,2.67487662086,0
Pomponne,77400,48.8867221487,2.67487662086,0
Pontault-Combault,77340,48.7871411658,2.61407436985,0
Pontault-Combault,77340,48.7871411658,2.61407436985,0
Pontcarré,77135,48.796292771,2.70744366503,-1
Précy-sur-Marne,77410,48.932278559,2.76825616233,0
Presles-en-Brie,77220,48.7132293584,2.73724881309,-1
Pringy,77310,48.5176600254,2.55002787016,-1
Provins,77160,48.5633093312,3.28756780085,0
Puisieux,77139,49.0654141426,2.91537283877,1
Quiers,77720,48.6142332217,2.96159846336,-1
Quincy-Voisins,77860,48.8993902334,2.87746538082,0
Rampillon,77370,48.5410434258,3.07288099272,0
Réau,77550,48.6073931366,2.62398597049,0
Rebais,77510,48.8579690039,3.23286797694,0
Recloses,77760,48.3397926462,2.64268589454,0
Remauville,77710,48.2205966192,2.82537192194,-1
Reuil-en-Brie,77260,48.9565680166,3.16343930327,-1
Rochette,77000,48.5068460173,2.65955941883,0
Roissy-en-Brie,77680,48.7900855424,2.66122415764,-1
Rouilly,77160,48.5914740007,3.28881979874,-1
Rouvres,77230,49.0637945293,2.71838722882,0
Rozay-en-Brie,77540,48.6835473801,2.96386164436,-1
Rubelles,77950,48.5646424027,2.68024008996,1
Rumont,77760,48.2703586481,2.4951176944,1
Rupéreux,77560,48.6426005299,3.32681043883,1
Saâcy-sur-Marne,77730,48.9510388059,3.21708919555,0
Sablonnières,77510,48.8758526374,3.29342847866,0
Saint-Ange-le-Viel,77710,48.2723686746,2.90471445471,0
Saint-Augustin,77515,48.789144962,3.02887733096,0
Sainte-Aulde,77260,49.0030713082,3.1746031904,0
Saint-Barthélemy,77320,48.8198934361,3.364501575,-1
Saint-Brice,77160,48.5723421342,3.33441347649,0
Sainte-Colombe,77650,48.5343555436,3.25919071204,0
Saint-Cyr-sur-Morin,77750,48.9119288243,3.17472722013,0
Saint-Denis-lès-Rebais,77510,48.845087486,3.19932466379,0
Saint-Fargeau-Ponthierry,77310,48.5390914714,2.52499710746,-1
Saint-Fargeau-Ponthierry,77310,48.5390914714,2.52499710746,-1
Saint-Fiacre,77470,48.9247152564,2.95384065653,0
Saint-Germain-Laval,77130,48.4089652816,2.99481722359,0
Saint-Germain-Laxis,77950,48.5862771914,2.70637166512,0
Saint-Germain-sous-Doue,77169,48.8511027251,3.13894203561,0
Saint-Germain-sur-École,77930,48.4743072486,2.51078189836,0
Saint-Germain-sur-Morin,77860,48.8752580652,2.84028985019,0
Saint-Hilliers,77160,48.6289146411,3.25823552684,-1
Saint-Jean-les-Deux-Jumeaux,77660,48.9387834694,3.02695540228,0
Saint-Just-en-Brie,77370,48.6110276431,3.12128070176,-1
Saint-Léger,77510,48.8435888825,3.27123408518,0
Saint-Loup-de-Naud,77650,48.5369790408,3.21790168625,0
Saint-Mammès,77670,48.3867865582,2.81899706389,0
Saint-Mard,77230,49.0387495499,2.69702650217,-1
Saint-Mars-Vieux-Maisons,77320,48.7382088381,3.3197504668,0
Saint-Mars-Vieux-Maisons,77320,48.7382088381,3.3197504668,0
Saint-Martin-des-Champs,77320,48.7883444526,3.33427084633,0
Saint-Martin-du-Boschet,77320,48.7323588994,3.42880146544,0
Saint-Martin-en-Bière,77630,48.4342403607,2.57483458282,0
Saint-Méry,77720,48.570308165,2.83791524459,-1
Saint-Mesmes,77410,48.9856128069,2.71476494573,0
Saint-Ouen-en-Brie,77720,48.56560984,2.9198513048,-1
Saint-Ouen-sur-Morin,77750,48.9068261671,3.20190542412,0
Saint-Pathus,77178,49.0737570585,2.78794221143,0
Saint-Pierre-lès-Nemours,77140,48.2646880491,2.66647381403,0
Saint-Rémy-la-Vanne,77320,48.8125459558,3.24204081614,0
Saints,77120,48.7643724711,3.05922570921,0
Saint-Sauveur-lès-Bray,77480,48.4379889484,3.20463281198,-1
Saint-Sauveur-sur-École,77930,48.4997072373,2.53411876201,0
Saint-Siméon,77169,48.8045983956,3.19433416433,0
Saint-Soupplets,77165,49.0367930626,2.80251354691,-1
Saint-Thibault-des-Vignes,77400,48.8637030584,2.67576810808,0
Salins,77148,48.4316639187,3.0194177211,0
Sammeron,77260,48.9415743758,3.07701664102,0
Samois-sur-Seine,77920,48.4550515717,2.75291155262,0
Samoreau,77210,48.4200104372,2.76978734105,0
Sancy,77580,48.8791674631,2.96108511605,-1
Sancy-lès-Provins,77320,48.7095987707,3.39288392593,0
Savigny-le-Temple,77176,48.5884785769,2.57373861268,0
Savins,77650,48.5115912505,3.20518344066,0
Seine-Port,77240,48.5514696661,2.55439654626,0
Sept-Sorts,77260,48.940158615,3.10627084315,0
Serris,77700,48.844790279,2.78754866071,0
Servon,77170,48.7150535859,2.59164264543,0
Signy-Signets,77640,48.9173760452,3.06397097105,-1
Sigy,77520,48.4730612622,3.16363962665,-1
Sivry-Courtry,77115,48.530887524,2.75615007071,-1
Sognolles-en-Montois,77520,48.5188148305,3.15220326867,0
Soignolles-en-Brie,77111,48.645281445,2.70806809246,-1
Soisy-Bouy,77650,48.5084866501,3.29987604926,-1
Solers,77111,48.6593859188,2.72669568972,-1
Souppes-sur-Loing,77460,48.186873445,2.74753245184,-1
Sourdun,77171,48.5369434021,3.3628787539,0
Tancrou,77440,49.0038979102,3.07986260706,0
Thénisy,77520,48.4916945564,3.17799318925,-1
Thieux,77230,49.0091475315,2.66309885608,1
Thomery,77810,48.4042073432,2.77997290314,-1
Thorigny-sur-Marne,77400,48.8918979999,2.7123703432,0
Thoury-Férottes,77940,48.2974586378,2.93972064778,0
Tigeaux,77163,48.8251475937,2.89871358774,0
Tombe,77130,48.3867483242,3.09357430759,0
Torcy,77200,48.8532553496,2.65123227423,-1
Touquin,77131,48.7330599565,3.02878980311,0
Tournan-en-Brie,77220,48.739865817,2.77820566994,-1
Tousson,77123,48.3433486346,2.45792608191,0
Trétoire,77510,48.8788972003,3.24649489754,0
Treuzy-Levelay,77710,48.2730119814,2.79481734896,-1
Trilbardou,77450,48.9487712002,2.80417897378,0
Trilport,77470,48.958724925,2.9662410397,0
Trocy-en-Multien,77440,49.04241911,2.96205647548,0
Ury,77760,48.3408766133,2.60035520757,-1
Ussy-sur-Marne,77260,48.9665838811,3.08198151842,0
Vaires-sur-Marne,77360,48.8697812117,2.63565952774,0
Valence-en-Brie,77830,48.4462252242,2.89307139548,-1
Vanvillé,77370,48.5547348508,3.11550566194,-1
Varennes-sur-Seine,77130,48.3685393925,2.93052193046,0
Varreddes,77910,49.0058198768,2.92807790082,0
Vaucourtois,77580,48.8988382748,2.95694205944,0
Vaudoué,77123,48.3471336431,2.52187638095,-1
Vaudoy-en-Brie,77141,48.6975609206,3.08246340296,-1
Vaux-le-Pénil,77000,48.5245871061,2.69727154378,0
Vaux-sur-Lunain,77710,48.2172127701,2.95608687154,-1
Vendrest,77440,49.0415084133,3.10843248735,0
Veneux-les-Sablons,77250,48.3811719817,2.79535158801,0
Verdelot,77510,48.8785255196,3.36521259688,0
Verneuil-l'Étang,77390,48.6370893938,2.8323243324,0
Vernou-la-Celle-sur-Seine,77670,48.4062374172,2.85382135685,0
Vernou-la-Celle-sur-Seine,77670,48.4062374172,2.85382135685,0
Vert-Saint-Denis,77240,48.5711806547,2.62717330981,0
Vieux-Champagne,77370,48.5871399765,3.1382187303,0
Vignely,77450,48.9326287098,2.81578532754,-1
Villebéon,77710,48.2049138912,2.92837301126,1
Villecerf,77250,48.32726351,2.84591675983,1
Villemaréchal,77710,48.2716975707,2.86854814458,1
Villemareuil,77470,48.9202287763,2.98474504505,1
Villemer,77250,48.303657213,2.82605774417,1
Villenauxe-la-Petite,77480,48.4004012721,3.31327470557,1
Villeneuve-le-Comte,77174,48.8115357459,2.83836128857,1
Villeneuve-les-Bordes,77154,48.4947457361,3.03085746067,1
Villeneuve-Saint-Denis,77174,48.8124542945,2.79328879273,1
Villeneuve-sous-Dammartin,77230,49.0287050139,2.6367073967,1
Villeneuve-sur-Bellot,77510,48.8731734921,3.33324327712,1
Villenoy,77124,48.9414484528,2.85149852192,1
Villeparisis,77270,48.9419981883,2.61700200964,1
Villeroy,77410,48.9824706589,2.78307266843,1
Ville-Saint-Jacques,77130,48.3445385787,2.89832891808,1
Villevaudé,77410,48.9117801079,2.66224807334,1
Villevaudé,77410,48.9117801079,2.66224807334,1
Villevaudé,77410,48.9117801079,2.66224807334,1
Villiers-en-Bière,77190,48.495422077,2.60034178878,1
Villiers-Saint-Georges,77560,48.6516910276,3.40775745476,1
Villiers-sous-Grez,77760,48.3144333448,2.6391835166,1
Villiers-sur-Morin,77580,48.8490884714,2.86879135984,1
Villiers-sur-Seine,77114,48.4563743528,3.38301719826,1
Villuis,77480,48.4053424747,3.35903644752,0
Vimpelles,77520,48.4430647512,3.16654310181,1
Vinantes,77230,49.0033668902,2.73993236891,0
Vincy-Manœuvre,77139,49.0760096587,2.95813750524,0
Voinsles,77540,48.6812171201,3.01742252986,1
Voisenon,77950,48.5701795365,2.66375881473,0
Voulangis,77580,48.8403121801,2.88971628574,0
Voulton,77560,48.6116398027,3.3397616891,0
Voulx,77940,48.2852061062,2.96998252338,0
Vulaines-lès-Provins,77160,48.5636143707,3.21951808619,0
Vulaines-sur-Seine,77870,48.4316360223,2.7693476397,0
Yèbles,77390,48.6376060545,2.7689913079,1
Ablis,78660,48.5283257707,1.85096499421,0
Achères,78260,48.9717990892,2.09003871824,0
Adainville,78113,48.7201535833,1.66232511762,-1
Aigremont,78240,48.9008380509,2.0153630611,1
Allainville,78660,48.4678049422,1.90248656235,-1
Alluets-le-Roi,78580,48.9143168349,1.91476236453,0
Andelu,78770,48.8882282833,1.81107773324,0
Andrésy,78570,48.9815454378,2.05025746939,-1
Andrésy,78570,48.9815454378,2.05025746939,-1
Arnouville-lès-Mantes,78790,48.911006894,1.72043999321,0
Aubergenville,78410,48.9626916321,1.84870251915,-1
Aubergenville,78410,48.9626916321,1.84870251915,-1
Auffargis,78610,48.6842952632,1.90243823035,0
Auffreville-Brasseuil,78930,48.954418567,1.70514751215,-1
Aulnay-sur-Mauldre,78126,48.9291229778,1.84081525646,0
Auteuil,78770,48.8394911873,1.81898836973,-1
Autouillet,78770,48.8439307646,1.79700207496,0
Bailly,78870,48.8366896896,2.08067809572,-1
Bazainville,78550,48.8073241204,1.66749054563,-1
Bazemont,78580,48.9318976597,1.87410045764,1
Bazoches-sur-Guyonne,78490,48.7738475764,1.85242453244,0
Béhoust,78910,48.8324001775,1.72423748749,0
Bennecourt,78270,49.0479974948,1.57232432462,0
Beynes,78650,48.854444414,1.86989017513,0
Beynes,78650,48.854444414,1.86989017513,0
Beynes,78650,48.854444414,1.86989017513,0
Blaru,78270,49.0407915695,1.48063662849,0
Boinville-en-Mantois,78930,48.9284835934,1.74928034755,0
Boinville-le-Gaillard,78660,48.4958030642,1.87115102424,-1
Boinvilliers,78200,48.9204900199,1.66289347528,-1
Bois-d'Arcy,78390,48.8044185716,2.01911294303,-1
Boissets,78910,48.8587317942,1.58768309542,-1
Boissière-École,78125,48.6898883767,1.66775518226,0
Boissy-Mauvoisin,78200,48.9658595506,1.58159815753,0
Boissy-sans-Avoir,78490,48.8210401327,1.79753784845,0
Bonnelles,78830,48.6181895067,2.0296290825,1
Bonnières-sur-Seine,78270,49.0200145553,1.57058771832,0
Bouafle,78410,48.9605828143,1.8971510926,0
Bougival,78380,48.8635986439,2.13760707765,0
Bourdonné,78113,48.7543239729,1.65394025504,-1
Breuil-Bois-Robert,78930,48.9436009662,1.71471708447,0
Bréval,78980,48.9549709174,1.54155385963,0
Bréviaires,78610,48.7212410686,1.81639481084,0
Brueil-en-Vexin,78440,49.0264206637,1.81316986042,0
Buc,78530,48.7718338876,2.12394286717,0
Buchelay,78200,48.9837019552,1.67436909003,-1
Bullion,78830,48.6245810321,1.98307952001,0
Carrières-sous-Poissy,78955,48.9455638989,2.02913706544,-1
Carrières-sous-Poissy,78955,48.9455638989,2.02913706544,-1
Carrières-sur-Seine,78420,48.9119335064,2.17838235323,0
Celle-les-Bordes,78720,48.6416446846,1.94488436228,0
Celle-Saint-Cloud,78170,48.8469487124,2.13519126228,0
Cernay-la-Ville,78720,48.6696344922,1.95970981041,-1
Chambourcy,78240,48.8960592796,2.03321565205,-1
Chanteloup-les-Vignes,78570,48.9759961298,2.03199829577,0
Chapet,78130,48.9681465305,1.9401229913,0
Châteaufort,78117,48.7390044414,2.09509831044,0
Chatou,78400,48.8965574645,2.15393458329,0
Chaufour-lès-Bonnières,78270,49.0158393703,1.48536401441,0
Chavenay,78450,48.8483573502,1.98288004519,-1
Chesnay,78150,48.8272397742,2.13014908209,-1
Chesnay,78150,48.8272397742,2.13014908209,-1
Chevreuse,78460,48.707150143,2.03714431459,0
Choisel,78460,48.6739368242,2.01450641994,0
Civry-la-Forêt,78910,48.8642006092,1.61682938801,0
Clairefontaine-en-Yvelines,78120,48.6167741818,1.90638035997,0
Clayes-sous-Bois,78340,48.8186406601,1.9840595554,0
Coignières,78310,48.7497670046,1.91381870273,0
Condé-sur-Vesgre,78113,48.7324954071,1.67372721841,0
Conflans-Sainte-Honorine,78700,49.0001007823,2.0990719052,0
Courgent,78790,48.8957168468,1.65941323514,0
Cravent,78270,48.9895744703,1.48459959094,0
Crespières,78121,48.8822021619,1.921122695,0
Croissy-sur-Seine,78290,48.8787825592,2.13541164589,0
Dammartin-en-Serve,78111,48.9114065992,1.61781290103,0
Dampierre-en-Yvelines,78720,48.7037164037,1.97307941128,0
Dampierre-en-Yvelines,78720,48.7037164037,1.97307941128,0
Dannemarie,78550,48.7639707435,1.60896965722,-1
Davron,78810,48.8636419011,1.94749093682,0
Drocourt,78440,49.0519623345,1.76822079992,0
Ecquevilly,78920,48.9459356042,1.92004051912,-1
Élancourt,78990,48.7781596518,1.96049898519,0
Émancé,78125,48.5912443616,1.73390174623,-1
Épône,78680,48.9471759683,1.81269584925,0
Essarts-le-Roi,78690,48.716019265,1.8952517006,0
Essarts-le-Roi,78690,48.716019265,1.8952517006,0
Étang-la-Ville,78620,48.8674116059,2.06048754387,-1
Évecquemont,78740,49.0172176913,1.94219313244,1
Falaise,78410,48.9369496827,1.82537874212,0
Favrieux,78200,48.9448446994,1.64166996008,1
Feucherolles,78810,48.8800880696,1.97983777956,1
Flacourt,78200,48.9323338229,1.64260422917,0
Flexanville,78910,48.8551084372,1.74312032703,-1
Flins-Neuve-Église,78790,48.8927473667,1.57663299283,0
Flins-sur-Seine,78410,48.9673692016,1.87272187331,0
Follainville-Dennemont,78520,49.0229954846,1.70861078904,1
Fontenay-le-Fleury,78330,48.8177984988,2.04662335413,-1
Fontenay-Mauvoisin,78200,48.9610924482,1.64777778517,0
Fontenay-Saint-Père,78440,49.0279919911,1.75448471704,0
Fourqueux,78112,48.8853336012,2.05562938511,1
Freneuse,78840,49.0495054013,1.61035317023,0
Gaillon-sur-Montcient,78250,49.0298577394,1.89797446964,0
Galluis,78490,48.7975623096,1.79110153574,0
Gambais,78950,48.7796089951,1.67651742335,0
Gambaiseuil,78490,48.7565484282,1.72527322588,-1
Garancières,78890,48.8236041214,1.75831799114,0
